,A,B,C,D,E,F,G,H
4.0,3646778,3446256,3355176,3424602,3482504,3446256,3499584,3424602
7.0,3711230,3517800,3424872,3495866,3480670,3517800,3573504,3495866
10.0,3776730,3584592,3489816,3562152,3625032,3584592,3643464,3562152
