,1,10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9
7.0,2473856,1504755,2144476,2521708,2545664,1011080,2068912,2462400,1514050,2430900,2069376,2462948,2378876,1039346,2064370,2399850,1523970,1467382
18.0,2588096,1566294,2308988,2698440,2741380,1062048,2228970,2588400,1583385,2586150,2188032,2573236,2570976,1097690,2201867,2604600,1600312,1567137
30.0,2681728,1639916,2425776,2833588,2828164,1066280,2336694,2715750,1678473,2684700,2290944,2674936,2690756,1127984,2275020,2681550,1644797,1623337
