,A,B,C,D,E,F,G,H
6.0,3382995,4327334,2703665,2965187,2746237,2994445,4437508,4807692
14.0,3578078,4534069,2906870,2928645,2790782,2987005,4548900,4998177
21.0,3697645,4736502,3278095,3044915,3063035,3287860,4763188,5011374
