,1,10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9
7.0,2512832,1535946,2135940,2565552,2554252,1048616,2112460,2499300,1541784,2425050,2114304,2542048,2491876,1017888,2207960,2587950,1612366,1556459
20.0,2633792,1620246,2287648,2695728,2666348,1041256,2235846,2671200,1619326,2639250,2231424,2654144,2674936,1072536,2326762,2749500,1705928,1631486
33.0,2764608,1671950,2376112,2742284,2737764,1073088,2353502,2747250,1676492,2722950,2321664,2755844,2762172,1098480,2415768,2819700,1791454,1689653
