,0
1997-1,100.0
1997-2,105.02110065913766
1997-3,105.42245100858449
1997-4,105.04033289317307
1997-5,110.06866836786686
1997-6,116.51895569914849
1997-7,111.1838107502078
1997-8,109.56235398766414
1997-9,111.8946661302762
1997-10,117.32445637304167
1997-11,104.81353449929702
1997-12,94.03782941501692
1998-1,87.19757501147103
1998-2,83.23652793856388
1998-3,90.16282827348944
1998-4,83.11847804294375
1998-5,84.65330031058842
1998-6,67.76697368498861
1998-7,0.0
1998-8,inf
1998-9,0.0
1998-10,0.0
1998-11,0.0
1998-12,39.41818638986124
1999-1,0.0
1999-2,inf
1999-3,inf
1999-4,0.0
1999-5,inf
1999-6,0.0
1999-7,0.0
1999-8,0.0
1999-9,inf
1999-10,0.0
1999-11,inf
1999-12,inf
2000-1,0.0
2000-2,89.45590091018842
2000-3,0.0
2000-4,inf
2000-5,inf
2000-6,inf
2000-7,0.0
2000-8,inf
2000-9,0.0
2000-10,0.0
2000-11,0.0
2000-12,0.0
2001-1,0.0
2001-2,inf
2001-3,inf
2001-4,inf
2001-5,inf
2001-6,0.0
2001-7,inf
2001-8,inf
2001-9,inf
2001-10,0.0
2001-11,0.0
2001-12,0.0
2002-1,inf
2002-2,inf
2002-3,0.0
2002-4,inf
2002-5,0.0
2002-6,0.0
2002-7,0.0
2002-8,inf
2002-9,0.0
2002-10,inf
2002-11,57.51582309978248
2002-12,44.91181768775946
2003-1,0.0
2003-2,inf
2003-3,inf
2003-4,0.0
2003-5,0.0
2003-6,inf
2003-7,inf
2003-8,inf
2003-9,inf
2003-10,inf
2003-11,0.0
2003-12,35.92225318345209
2004-1,0.0
2004-2,50.57659802948113
2004-3,52.43216804660427
2004-4,inf
2004-5,0.0
2004-6,inf
2004-7,inf
2004-8,inf
2004-9,0.0
2004-10,151.44136456048258
2004-11,75.99777601327925
2004-12,0.0
2005-1,inf
2005-2,inf
2005-3,0.0
2005-4,0.0
2005-5,inf
2005-6,67.07712524775621
2005-7,inf
2005-8,inf
2005-9,inf
2005-10,82.22684948428467
2005-11,inf
2005-12,inf
2006-1,73.50249561590434
2006-2,inf
2006-3,0.0
2006-4,75.26413313158689
2006-5,inf
2006-6,0.0
2006-7,74.93509184490111
2006-8,78.0079286361012
2006-9,80.27197245236981
2006-10,83.64036314832083
2006-11,76.79202394916233
2006-12,76.52340416863991
