,0
1997-1,100.0
1997-2,106.79272831984277
1997-3,120.0237452709921
1997-4,121.17405053257467
1997-5,120.27773744768051
1997-6,134.39453322116776
1997-7,137.3802035946325
1997-8,124.29798061057807
1997-9,130.09842055221245
1997-10,131.67835245482357
1997-11,121.11541316520918
1997-12,116.36631493423057
1998-1,109.34543517440704
1998-2,101.6848724508694
1998-3,99.83416790953754
1998-4,103.90784949971557
1998-5,94.9631287748786
1998-6,76.4077350720693
1998-7,inf
1998-8,0.0
1998-9,0.0
1998-10,inf
1998-11,inf
1998-12,0.0
1999-1,0.0
1999-2,inf
1999-3,inf
1999-4,0.0
1999-5,0.0
1999-6,inf
1999-7,inf
1999-8,0.0
1999-9,inf
1999-10,inf
1999-11,0.0
1999-12,inf
2000-1,0.0
2000-2,inf
2000-3,0.0
2000-4,0.0
2000-5,0.0
2000-6,0.0
2000-7,inf
2000-8,inf
2000-9,inf
2000-10,inf
2000-11,0.0
2000-12,inf
2001-1,0.0
2001-2,0.0
2001-3,0.0
2001-4,inf
2001-5,0.0
2001-6,0.0
2001-7,inf
2001-8,inf
2001-9,inf
2001-10,58.91867741669184
2001-11,inf
2001-12,0.0
2002-1,0.0
2002-2,0.0
2002-3,inf
2002-4,0.0
2002-5,0.0
2002-6,0.0
2002-7,inf
2002-8,inf
2002-9,inf
2002-10,0.0
2002-11,0.0
2002-12,47.21262051462582
2003-1,0.0
2003-2,0.0
2003-3,inf
2003-4,inf
2003-5,0.0
2003-6,0.0
2003-7,0.0
2003-8,inf
2003-9,0.0
2003-10,72.84329299396114
2003-11,0.0
2003-12,0.0
2004-1,inf
2004-2,0.0
2004-3,inf
2004-4,0.0
2004-5,0.0
2004-6,inf
2004-7,77.54651027202078
2004-8,inf
2004-9,inf
2004-10,0.0
2004-11,0.0
2004-12,42.51963566116057
2005-1,inf
2005-2,inf
2005-3,inf
2005-4,inf
2005-5,inf
2005-6,inf
2005-7,58.61428161326215
2005-8,0.0
2005-9,0.0
2005-10,inf
2005-11,0.0
2005-12,inf
2006-1,inf
2006-2,inf
2006-3,inf
2006-4,inf
2006-5,76.80856261601956
2006-6,0.0
2006-7,64.03575374343848
2006-8,69.66792105569503
2006-9,70.67130996277145
2006-10,64.9850051421025
2006-11,68.772805165464
2006-12,67.47023121585656
2007-1,64.27256809066856
2007-2,70.99289338923282
2007-3,71.44617398602325
2007-4,68.20807431351543
2007-5,70.81286187690228
2007-6,76.35032234720799
2007-7,78.33833932107946
2007-8,79.49340108677234
2007-9,80.61641252200272
2007-10,74.98965984344308
2007-11,85.77102699385625
2007-12,87.83598978364533
2008-1,94.89393459390251
2008-2,95.99409860894144
2008-3,98.43180718274176
2008-4,91.26309217366978
2008-5,84.7342759017546
2008-6,92.06269275812058
2008-7,95.50091522560851
2008-8,92.45865812159715
2008-9,88.38207861816586
2008-10,82.88527115903183
2008-11,74.89383931805821
2008-12,79.81747035976976
2009-1,80.42660877372046
2009-2,82.8295817993314
2009-3,78.42244608537189
2009-4,83.90196254433498
2009-5,92.89837438548724
2009-6,88.53334199340168
2009-7,86.08454428279317
2009-8,93.02049869314418
2009-9,92.52248444102145
2009-10,92.60961256597683
2009-11,102.88275311667971
2009-12,98.75160247944943
2010-1,99.71881922994842
2010-2,102.57112491452409
2010-3,106.64008972504111
2010-4,104.3319885169549
2010-5,105.68352656031408
2010-6,105.94419296409588
2010-7,109.82369718663378
2010-8,113.48904587573033
2010-9,106.86421638129184
2010-10,110.4407114952735
2010-11,118.24056335314721
2010-12,115.42615817718386
2011-1,121.96670559879435
2011-2,130.8961513757838
2011-3,123.39970454784724
2011-4,133.07246506912986
2011-5,134.85430050372318
2011-6,131.37126727928384
2011-7,126.64788233207038
2011-8,132.7456630239649
2011-9,139.57931131582976
2011-10,126.50782330959368
2011-11,127.77766441914797
2011-12,130.33755498220262
2012-1,119.44930071046227
2012-2,132.39934261329958
2012-3,136.8680608688394
2012-4,137.89610464155174
2012-5,140.4144678583992
2012-6,143.31241935519108
2012-7,143.66709650538212
2012-8,144.8309501871029
2012-9,142.80535293687825
2012-10,152.23590251782508
2012-11,156.44064525823828
2012-12,160.7680436492234
2013-1,165.40710833048627
2013-2,175.26221689594686
2013-3,184.08365392064843
2013-4,174.79650274960676
2013-5,157.59502359917826
2013-6,176.6931182464819
2013-7,172.8071268865682
2013-8,169.39210313988278
2013-9,172.33655770017612
2013-10,174.82328892552465
2013-11,165.93906021828906
2013-12,162.0374171607643
2014-1,158.88943659372774
2014-2,155.15739539474396
2014-3,168.86941950685178
2014-4,155.4341240941286
2014-5,167.15984998888888
2014-6,170.02252188130427
2014-7,183.46835251621536
2014-8,189.9812185167464
2014-9,201.41095965621528
2014-10,174.65497190104776
2014-11,183.28815846221613
2014-12,205.01943270154445
2015-1,211.79482697563418
2015-2,210.45912402700705
2015-3,221.96080796231286
2015-4,208.79069607811863
2015-5,195.11752473205374
2015-6,214.04668981338614
2015-7,220.743800703596
2015-8,214.1290178530706
2015-9,206.02640945634917
2015-10,214.06448290596077
2015-11,203.49519686395814
2015-12,196.11580583322217
2016-1,171.95192279221672
2016-2,174.10586810224214
2016-3,182.7486571271426
2016-4,188.18268463945813
2016-5,189.5253209512088
2016-6,191.17914327068212
2016-7,197.7630321642775
2016-8,186.1850118184266
2016-9,214.12570190792493
2016-10,211.49629901548502
2016-11,222.4971343916229
2016-12,219.603731988683
2017-1,225.00658221193314
2017-2,241.2982796228231
2017-3,214.01483697715142
2017-4,203.60943927556553
2017-5,252.05957551336385
2017-6,258.17442908801837
2017-7,252.324335596139
2017-8,244.6493425364602
2017-9,262.80354541396065
2017-10,239.80749367646808
2017-11,232.53897373536327
2017-12,238.40763821220813
2018-1,239.97392604005307
2018-2,235.69724990855144
2018-3,258.0474160344596
2018-4,251.65214486669103
2018-5,260.6640627060545
2018-6,287.8622730095451
2018-7,263.7739467160714
2018-8,266.4865413737211
2018-9,265.37744717567426
2018-10,284.08612312038986
2018-11,240.06556832984938
2018-12,255.15577848651944
2019-1,241.27812379359997
2019-2,247.03646026392593
2019-3,262.2330251000098
2019-4,273.5430908942278
2019-5,282.5990644573797
2019-6,260.6108519619552
2019-7,250.42294130273598
2019-8,284.13958627713794
2019-9,251.28283623026852
2019-10,255.91420421671964
2019-11,249.76857599287658
2019-12,277.0050806320401
2020-1,254.48483206113787
2020-2,234.1758824216548
2020-3,263.1367844099796
2020-4,100.0
2020-5,100.0
2020-6,100.0
2020-7,100.0
2020-8,100.0
2020-9,100.0
2020-10,100.0
2020-11,100.0
2020-12,100.0
