,0
1997-1,100.0
1997-2,104.59541909078129
1997-3,113.40661589702404
1997-4,105.94771378807542
1997-5,115.57571821394117
1997-6,124.40123241628483
1997-7,113.35959262546046
1997-8,120.52012167819896
1997-9,103.939147056832
1997-10,121.22785170893869
1997-11,86.55057447255726
1997-12,110.00531218788079
1998-1,119.86067604062593
1998-2,102.09479820018154
1998-3,98.25733419511337
1998-4,62.816672120043634
1998-5,99.4441059925575
1998-6,77.03274366818408
1998-7,0.0
1998-8,inf
1998-9,0.0
1998-10,inf
1998-11,inf
1998-12,inf
1999-1,0.0
1999-2,0.0
1999-3,inf
1999-4,0.0
1999-5,0.0
1999-6,0.0
1999-7,0.0
1999-8,0.0
1999-9,inf
1999-10,inf
1999-11,0.0
1999-12,0.0
2000-1,0.0
2000-2,0.0
2000-3,0.0
2000-4,inf
2000-5,0.0
2000-6,inf
2000-7,0.0
2000-8,inf
2000-9,inf
2000-10,0.0
2000-11,inf
2000-12,0.0
2001-1,inf
2001-2,inf
2001-3,0.0
2001-4,0.0
2001-5,0.0
2001-6,0.0
2001-7,inf
2001-8,0.0
2001-9,inf
2001-10,0.0
2001-11,0.0
2001-12,0.0
2002-1,0.0
2002-2,0.0
2002-3,0.0
2002-4,inf
2002-5,0.0
2002-6,inf
2002-7,0.0
2002-8,inf
2002-9,inf
2002-10,0.0
2002-11,0.0
2002-12,0.0
2003-1,0.0
2003-2,0.0
2003-3,0.0
2003-4,0.0
2003-5,0.0
2003-6,0.0
2003-7,inf
2003-8,inf
2003-9,inf
2003-10,inf
2003-11,0.0
2003-12,0.0
2004-1,0.0
2004-2,inf
2004-3,0.0
2004-4,61.83805493139312
2004-5,inf
2004-6,inf
2004-7,0.0
2004-8,inf
2004-9,inf
2004-10,0.0
2004-11,0.0
2004-12,0.0
2005-1,inf
2005-2,inf
2005-3,0.0
2005-4,0.0
2005-5,108.64738422427342
2005-6,0.0
2005-7,inf
2005-8,0.0
2005-9,0.0
2005-10,0.0
2005-11,inf
2005-12,0.0
2006-1,0.0
2006-2,0.0
2006-3,inf
2006-4,0.0
2006-5,inf
2006-6,inf
2006-7,inf
2006-8,90.94330242727719
2006-9,92.7582971269362
2006-10,79.44310406296465
2006-11,86.48281227681952
2006-12,82.2462881879756
2007-1,91.91362901296989
2007-2,88.96386676090427
2007-3,99.6445369910176
2007-4,92.36960405584823
2007-5,94.83258704582505
2007-6,104.31580538440987
2007-7,88.5183761523614
2007-8,72.1525516475477
2007-9,81.6984487279402
2007-10,100.38507438292834
2007-11,110.34813795286948
2007-12,113.25967062663769
2008-1,113.78703448038539
2008-2,115.58114104013417
2008-3,116.71765719684394
2008-4,121.12803473260439
2008-5,135.18944420914366
2008-6,115.75700507257547
2008-7,110.1536875270442
2008-8,125.6116210012342
2008-9,114.62632702740842
2008-10,99.15358269513843
2008-11,89.08557248274445
2008-12,114.78661076158292
2009-1,99.3049053264281
2009-2,98.165008242534
2009-3,88.1443922846793
2009-4,104.56443258009888
2009-5,97.4616818881544
2009-6,110.20742570547833
2009-7,117.04944811962056
2009-8,113.53888661659109
2009-9,112.80769207954562
2009-10,126.46078448822334
2009-11,115.28168364510822
2009-12,132.21977465872104
2010-1,117.10726438128766
2010-2,111.86956335257545
2010-3,175.8381419878347
2010-4,135.42341898001706
2010-5,138.29907123442368
2010-6,115.81812384905585
2010-7,128.56343610472285
2010-8,141.40648761928207
2010-9,171.80592714935264
2010-10,140.6569635252042
2010-11,141.42323961177473
2010-12,156.5223235168229
2011-1,144.46540662444392
2011-2,148.39883947063527
2011-3,170.83160902130712
2011-4,171.021614006587
2011-5,161.02260911193494
2011-6,152.16776626678796
2011-7,117.50244112344441
2011-8,162.1757371846735
2011-9,162.07257372762044
2011-10,176.27495972062036
2011-11,179.34860734435713
2011-12,155.3077913309276
2012-1,151.59791802464957
2012-2,150.51038435241202
2012-3,141.42280150963535
2012-4,189.2678227370573
2012-5,153.59569935534415
2012-6,156.3241323698938
