,0
1997-1,100.0
1997-2,110.93818937133757
1997-3,116.53539910169373
1997-4,129.0677715858037
1997-5,128.58373851768496
1997-6,136.59918797442643
1997-7,113.51048887217776
1997-8,132.9618466994398
1997-9,122.01749048086296
1997-10,124.36246952764591
1997-11,91.26896792590598
1997-12,122.74321486301952
1998-1,99.8373598460858
1998-2,97.67998838706487
1998-3,107.11447467911492
1998-4,93.64424971781092
1998-5,99.31802060160562
1998-6,105.7244450438904
1998-7,0.0
1998-8,inf
1998-9,0.0
1998-10,inf
1998-11,inf
1998-12,0.0
1999-1,0.0
1999-2,0.0
1999-3,inf
1999-4,0.0
1999-5,inf
1999-6,0.0
1999-7,0.0
1999-8,inf
1999-9,inf
1999-10,0.0
1999-11,0.0
1999-12,inf
2000-1,inf
2000-2,0.0
2000-3,inf
2000-4,0.0
2000-5,0.0
2000-6,0.0
2000-7,0.0
2000-8,inf
2000-9,0.0
2000-10,0.0
2000-11,0.0
2000-12,0.0
2001-1,0.0
2001-2,0.0
2001-3,inf
2001-4,inf
2001-5,73.4893982180074
2001-6,inf
2001-7,0.0
2001-8,inf
2001-9,0.0
2001-10,inf
2001-11,0.0
2001-12,inf
2002-1,inf
2002-2,inf
2002-3,0.0
2002-4,inf
2002-5,0.0
2002-6,0.0
2002-7,inf
2002-8,23.107422465514915
2002-9,0.0
2002-10,inf
2002-11,0.0
2002-12,53.69746417308967
2003-1,0.0
2003-2,inf
2003-3,0.0
2003-4,0.0
2003-5,inf
2003-6,inf
2003-7,inf
2003-8,0.0
2003-9,0.0
2003-10,0.0
2003-11,0.0
2003-12,0.0
2004-1,inf
2004-2,0.0
2004-3,0.0
2004-4,inf
2004-5,0.0
2004-6,0.0
2004-7,0.0
2004-8,inf
2004-9,0.0
2004-10,37.893699184739
2004-11,inf
2004-12,0.0
2005-1,0.0
2005-2,0.0
2005-3,inf
2005-4,inf
2005-5,0.0
2005-6,0.0
2005-7,inf
2005-8,0.0
2005-9,inf
2005-10,0.0
2005-11,0.0
2005-12,66.64948752795111
2006-1,inf
2006-2,inf
2006-3,0.0
2006-4,100.52753458842277
2006-5,inf
2006-6,0.0
2006-7,0.0
2006-8,69.97437144078083
2006-9,70.32014885651408
2006-10,71.32137918706263
2006-11,63.555710191452455
2006-12,78.79317096636333
2007-1,72.13007481494273
2007-2,75.07513837692555
2007-3,77.07224620581918
2007-4,70.75153245639504
2007-5,73.25765719454557
2007-6,73.74553716562518
2007-7,77.25180658107206
2007-8,75.95282405345858
2007-9,70.80222547493925
2007-10,82.10679636881326
2007-11,76.77171196559159
2007-12,90.30150919216108
2008-1,91.90845848314484
2008-2,91.46929327573827
2008-3,99.52755757224719
2008-4,97.63523388047733
2008-5,93.61298497251143
2008-6,96.59897676220453
2008-7,98.2902396195978
2008-8,101.25493222938758
2008-9,94.21614009972924
2008-10,84.2198988715528
2008-11,67.4467936733908
2008-12,77.41693353151061
2009-1,90.86251980967926
2009-2,79.21596038507909
2009-3,94.21279773164201
2009-4,89.49913288846936
2009-5,92.05584890472315
2009-6,88.96209018406067
2009-7,93.51738114933062
2009-8,96.24344442707789
2009-9,100.82753914107539
2009-10,107.112283633584
2009-11,99.47773594985769
2009-12,96.11613549711512
2010-1,99.23586540497283
2010-2,106.23365492326637
2010-3,100.17810535431879
2010-4,115.28005540313275
2010-5,111.24419190286447
2010-6,108.95367740740734
2010-7,117.00510546396062
2010-8,119.0117464550034
2010-9,127.42264557215634
2010-10,120.89617699350559
2010-11,132.76985468376776
2010-12,126.18494843686486
2011-1,128.16759546911422
2011-2,126.60546136096167
2011-3,134.2802851045741
2011-4,132.05099176082328
2011-5,140.08448249808018
2011-6,147.96000019369453
2011-7,146.78491522762002
2011-8,145.02891368544434
2011-9,125.04525276060731
2011-10,137.66661075477683
2011-11,145.51063389402358
2011-12,135.04538287270117
2012-1,146.82481670685388
2012-2,138.84335293415592
2012-3,158.00036576336024
2012-4,161.4526724331962
2012-5,161.75712818793102
2012-6,157.70635448334255
2012-7,152.45543722340526
2012-8,170.0065877715067
2012-9,154.78023246951633
2012-10,184.77064575967387
2012-11,177.29593101179893
2012-12,185.37334993112432
2013-1,191.89414154097693
2013-2,195.31426790677625
2013-3,191.99299034579707
2013-4,195.04933002228205
2013-5,181.89726562301448
2013-6,199.8124179336267
2013-7,215.5103160272601
2013-8,207.14632955873373
2013-9,194.98958991173723
2013-10,204.5252829645898
2013-11,200.24124577699146
2013-12,207.741600246875
2014-1,192.00080379227563
2014-2,195.8243087022066
2014-3,211.1949650636364
2014-4,189.07736095974442
2014-5,218.55326956272182
2014-6,210.44715955602294
2014-7,213.9408526386627
2014-8,210.8003588985218
2014-9,240.86065842604066
2014-10,218.7489944672675
2014-11,236.4702120682824
2014-12,233.23330299163047
2015-1,234.48045928356103
2015-2,227.1637414183704
2015-3,229.69459920974117
2015-4,248.6780966225822
2015-5,254.56037237607316
2015-6,244.77821200048967
2015-7,246.4816884463101
2015-8,273.64295446561437
2015-9,256.5728877118978
2015-10,264.5025598453381
2015-11,233.82977100944035
2015-12,259.81854631310995
2016-1,217.0113907380747
2016-2,219.9804999517073
2016-3,225.2821861318556
2016-4,230.84174394156128
2016-5,236.06086428231552
2016-6,212.0527498314125
2016-7,236.27620001214612
2016-8,225.43621728117134
2016-9,249.13378816884833
2016-10,268.17843894847095
2016-11,251.36600971771577
2016-12,261.87965978323246
2017-1,252.6873270228178
2017-2,269.1901707896535
2017-3,258.0245781567264
2017-4,301.7024981716715
2017-5,284.92226897378384
2017-6,273.0137360949154
2017-7,292.9205870717183
2017-8,264.92896081115583
2017-9,280.6743615668146
2017-10,296.99649682450865
2017-11,297.66812872394877
2017-12,296.93446614350455
2018-1,287.87152151660086
2018-2,314.09753586569707
2018-3,326.6230014327971
2018-4,298.85213131690307
2018-5,339.8830349620646
2018-6,343.3090631220816
2018-7,345.4656373039205
2018-8,305.3971256591273
2018-9,314.7720874111923
2018-10,329.52515738390997
2018-11,301.2695458787302
2018-12,283.6730365853902
2019-1,317.1047650914707
2019-2,291.13906806107394
2019-3,301.48908817426405
2019-4,327.3413796526809
2019-5,308.64285376964483
2019-6,359.0607460877549
2019-7,349.24948653667957
2019-8,330.94184257113807
2019-9,315.56422901397804
2019-10,333.57740091152755
2019-11,308.08311372273766
2019-12,334.59104522879335
2020-1,320.02291665619265
2020-2,298.6428036408286
2020-3,323.080833866574
2020-4,295.88364591476073
2020-5,100.0
2020-6,100.0
2020-7,100.0
2020-8,100.0
2020-9,100.0
2020-10,100.0
2020-11,100.0
2020-12,100.0
