,0
1997-1,100.0
1997-2,105.71983119861923
1997-3,109.4210516065178
1997-4,109.62281519602664
1997-5,111.98164253975185
1997-6,119.34542184307706
1997-7,116.51629298640127
1997-8,128.24751994287993
1997-9,116.22708283758334
1997-10,120.58838941348657
1997-11,100.99530232960335
1997-12,85.81279480270612
1998-1,83.29656396093245
1998-2,90.58288841451957
1998-3,97.8905918306471
1998-4,98.542960807205
1998-5,87.18105740237966
1998-6,87.45207180872696
1998-7,0.0
1998-8,0.0
1998-9,inf
1998-10,0.0
1998-11,inf
1998-12,inf
1999-1,0.0
1999-2,inf
1999-3,0.0
1999-4,68.55677334997965
1999-5,inf
1999-6,inf
1999-7,0.0
1999-8,inf
1999-9,inf
1999-10,inf
1999-11,0.0
1999-12,0.0
2000-1,inf
2000-2,0.0
2000-3,16.77346373191795
2000-4,inf
2000-5,inf
2000-6,inf
2000-7,inf
2000-8,0.0
2000-9,inf
2000-10,inf
2000-11,inf
2000-12,0.0
2001-1,0.0
2001-2,inf
2001-3,0.0
2001-4,inf
2001-5,inf
2001-6,inf
2001-7,0.0
2001-8,0.0
2001-9,inf
2001-10,0.0
2001-11,inf
2001-12,0.0
2002-1,inf
2002-2,0.0
2002-3,0.0
2002-4,inf
2002-5,0.0
2002-6,0.0
2002-7,0.0
2002-8,0.0
2002-9,0.0
2002-10,inf
2002-11,65.21461912299482
2002-12,62.5459648360305
2003-1,inf
2003-2,0.0
2003-3,49.39291941118458
2003-4,0.0
2003-5,0.0
2003-6,0.0
2003-7,inf
2003-8,52.97165306802392
2003-9,0.0
2003-10,inf
2003-11,inf
2003-12,0.0
2004-1,0.0
2004-2,62.50122234660772
2004-3,169.18085772844222
2004-4,inf
2004-5,0.0
2004-6,inf
2004-7,0.0
2004-8,inf
2004-9,inf
2004-10,inf
2004-11,0.0
2004-12,0.0
2005-1,0.0
2005-2,0.0
2005-3,inf
2005-4,100.34018769080484
2005-5,0.0
2005-6,55.082484509575345
2005-7,inf
2005-8,0.0
2005-9,0.0
2005-10,134.35016578201115
2005-11,0.0
2005-12,0.0
2006-1,inf
2006-2,0.0
2006-3,0.0
2006-4,inf
2006-5,0.0
2006-6,inf
2006-7,78.03099498428922
2006-8,81.0043675009082
2006-9,80.08251919034322
2006-10,77.65021019857105
2006-11,78.58487814235406
2006-12,94.18712343718164
2007-1,84.09516407062387
2007-2,82.91320197925921
2007-3,89.37302643930947
2007-4,90.75367886579122
2007-5,90.04832628121086
2007-6,90.18892666220101
2007-7,94.90844115928593
2007-8,94.93778976268528
2007-9,97.92917653118373
2007-10,97.26533952948482
2007-11,108.41912535336142
2007-12,108.0102334987445
2008-1,121.88895931947181
2008-2,127.64283463390453
2008-3,119.48998672005192
2008-4,110.88957190119079
2008-5,121.13317326600675
2008-6,131.26679357889896
2008-7,142.30697719638135
2008-8,122.98109604919784
2008-9,122.76107990150442
2008-10,110.00865974183955
2008-11,96.29199098110139
2008-12,97.29792090782097
2009-1,93.19789903676312
2009-2,100.90481873390648
2009-3,103.28874933499803
2009-4,105.51026523376457
2009-5,104.8034997379829
2009-6,110.11002756581574
2009-7,116.19372312492533
2009-8,119.26665156808993
2009-9,118.66817438589685
2009-10,125.33619798916536
2009-11,121.47753198888876
2009-12,130.71243467408326
2010-1,127.5848329203799
2010-2,155.9220851118468
2010-3,151.47854865317595
2010-4,145.84801004819218
2010-5,134.90373449925966
2010-6,137.04695355426225
2010-7,140.79824587662665
2010-8,140.16953025547437
2010-9,147.33372654812737
2010-10,149.50863937287616
2010-11,154.16045273032807
2010-12,157.10148917595433
2011-1,154.99450654064813
2011-2,162.88803454814783
2011-3,177.98191808089962
2011-4,170.12739991949402
2011-5,169.2380539593019
2011-6,180.1239251969428
2011-7,167.91092944913507
2011-8,184.19685330196302
2011-9,164.99998235364984
2011-10,174.03615569327388
2011-11,174.2459021488239
2011-12,168.58745655242586
2012-1,182.29546274580545
2012-2,179.56193102562324
2012-3,184.66370141471035
2012-4,193.03221206431397
2012-5,188.96814725362265
2012-6,199.88081706878015
2012-7,204.88181353991615
2012-8,203.491209115565
2012-9,210.8889783140066
2012-10,203.97380513403283
2012-11,208.16253111503568
2012-12,207.0099979784283
2013-1,215.7493061240754
2013-2,226.4715873440197
2013-3,219.9183253621908
2013-4,215.46550718898922
2013-5,237.39975406432436
2013-6,197.7546420966221
2013-7,248.97606739136188
2013-8,215.41353323626592
2013-9,220.6675573917425
2013-10,231.86487232553478
2013-11,237.47143047043951
2013-12,216.59836587355116
2014-1,228.29107519499448
2014-2,230.60053791785333
2014-3,227.00464574722287
2014-4,246.84333766645528
2014-5,215.3678333158735
2014-6,239.67631213066855
2014-7,229.69692864556976
2014-8,230.88694344807124
2014-9,234.91484422148926
2014-10,242.4028964508477
2014-11,246.7903142500761
2014-12,238.84112685310416
2015-1,240.9924010126287
2015-2,255.32628716070042
2015-3,238.66791749725203
2015-4,243.39615760688935
2015-5,249.0625875707289
2015-6,255.8626710917693
2015-7,235.45154190579373
2015-8,249.04721287825717
2015-9,239.89252976053476
2015-10,246.43880347308763
2015-11,247.74654317140724
2015-12,242.7891411996603
2016-1,282.9105977975147
2016-2,285.64049121700515
2016-3,222.9507909088852
2016-4,227.33858975651944
2016-5,230.7218465210697
2016-6,239.82530408056206
2016-7,255.7738982254422
2016-8,222.78087858282495
2016-9,246.30492181539387
2016-10,247.42397846039518
2016-11,234.9554336518772
2016-12,224.09471875245956
2017-1,248.92807240082337
2017-2,244.69345670100427
2017-3,257.72885450574825
2017-4,263.76315352676437
2017-5,259.4087108431996
2017-6,290.0083003076139
2017-7,274.88528052468706
2017-8,264.9035552655953
2017-9,281.5834125804318
2017-10,272.9631147362307
2017-11,274.2028664162427
2017-12,260.2132750217808
2018-1,295.0818035701325
2018-2,296.9539143987409
2018-3,293.5525602116846
2018-4,307.9604551257348
2018-5,313.9773811286321
2018-6,298.41370656045666
2018-7,333.1263899164962
2018-8,339.7345596091675
2018-9,307.112912724978
2018-10,376.67692418725886
2018-11,295.8998456698404
2018-12,262.2294614663986
2019-1,272.7594138992546
2019-2,287.074872316088
2019-3,291.01005309013755
2019-4,309.34093270197087
2019-5,313.18926251358357
2019-6,303.3751326349933
2019-7,341.0167248812664
2019-8,316.64966783139766
2019-9,351.4302168069352
2019-10,301.1670733274193
2019-11,322.3704886733697
2019-12,290.84828875107604
2020-1,311.0585110640726
2020-2,279.0488838934166
2020-3,287.77305291359147
2020-4,100.0
2020-5,100.0
2020-6,100.0
2020-7,100.0
2020-8,100.0
2020-9,100.0
2020-10,100.0
2020-11,100.0
2020-12,100.0
