,1,10,2,3,4,5,6,7,8,9
3.0,13233,14669,13583,13450,13500,14704,13233,13405,12973,13478
8.0,13465,14103,13848,13584,13737,14911,13465,13294,13043,13706
12.0,13533,14316,14058,13615,13917,15118,13533,13593,14017,13886
