,1,10,2,3,4,5,6,7,8,9
3.0,12577,13274,13148,11224,12813,13481,12580,13058,11066,12805
8.0,12835,13543,13412,11455,13075,13739,12834,13320,13273,13064
12.0,13049,13755,13635,11626,13284,13952,11391,13521,11463,11505
