,subjFloor,floorLv,unitNo,price,npsf,nfa
3.0/F低層1,3.0,低層,1,5822520,13233,440
8.0/F中層1,8.0,中層,1,5924600,13465,440
12.0/F高層1,12.0,高層,1,5954520,13533,440
3.0/F低層10,3.0,低層,10,5691572,14669,388
8.0/F中層10,8.0,中層,10,5471964,14103,388
12.0/F高層10,12.0,高層,10,5554608,14316,388
3.0/F低層2,3.0,低層,2,5473949,13583,403
8.0/F中層2,8.0,中層,2,5580744,13848,403
12.0/F高層2,12.0,高層,2,5665374,14058,403
3.0/F低層3,3.0,低層,3,5527950,13450,411
8.0/F中層3,8.0,中層,3,5583024,13584,411
12.0/F高層3,12.0,高層,3,5595765,13615,411
3.0/F低層4,3.0,低層,4,5751000,13500,426
8.0/F中層4,8.0,中層,4,5851962,13737,426
12.0/F高層4,12.0,高層,4,5928642,13917,426
3.0/F低層5,3.0,低層,5,5705152,14704,388
8.0/F中層5,8.0,中層,5,5785468,14911,388
12.0/F高層5,12.0,高層,5,5865784,15118,388
3.0/F低層6,3.0,低層,6,5822520,13233,440
8.0/F中層6,8.0,中層,6,5924600,13465,440
12.0/F高層6,12.0,高層,6,5954520,13533,440
3.0/F低層7,3.0,低層,7,5402215,13405,403
8.0/F中層7,8.0,中層,7,5357482,13294,403
12.0/F高層7,12.0,高層,7,5477979,13593,403
3.0/F低層8,3.0,低層,8,5331903,12973,411
8.0/F中層8,8.0,中層,8,5360673,13043,411
12.0/F高層8,12.0,高層,8,5760987,14017,411
3.0/F低層9,3.0,低層,9,5741628,13478,426
8.0/F中層9,8.0,中層,9,5838756,13706,426
12.0/F高層9,12.0,高層,9,5915436,13886,426
