,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
7.0/F低層A,7.0,低層,A,8145110,15485,526,351,4,HA
18.0/F中層A,18.0,中層,A,8561702,16277,526,339,4,HA
29.0/F高層A,29.0,高層,A,8969878,17053,526,348,5,HA
7.0/F低層B,7.0,低層,B,8253874,15662,527,394,4,HA
18.0/F中層B,18.0,中層,B,8816710,16730,527,356,4,HA
29.0/F高層B,29.0,高層,B,9269403,17589,527,313,4,HA
7.0/F低層C,7.0,低層,C,8156906,15478,527,319,4,HA
18.0/F中層C,18.0,中層,C,8571655,16265,527,303,4,HA
29.0/F高層C,29.0,高層,C,8978499,17037,527,317,5,HA
7.0/F低層D,7.0,低層,D,8112498,15423,526,344,3,HA
18.0/F中層D,18.0,中層,D,8532246,16221,526,385,4,HA
29.0/F高層D,29.0,高層,D,8893082,16907,526,332,4,HA
7.0/F低層E,7.0,低層,E,12093811,16277,743,317,4,HA
18.0/F中層E,18.0,中層,E,12708272,17104,743,303,4,HA
29.0/F高層E,29.0,高層,E,13370285,17995,743,304,5,HA
7.0/F低層F,7.0,低層,F,12314324,16463,748,380,4,HA
18.0/F中層F,18.0,中層,F,12896268,17241,748,339,4,HA
29.0/F高層F,29.0,高層,F,13551516,18117,748,335,5,HA
7.0/F低層G,7.0,低層,G,12193148,16301,748,316,4,HA
18.0/F中層G,18.0,中層,G,12812492,17129,748,302,4,HA
29.0/F高層G,29.0,高層,G,13479708,18021,748,303,5,HA
7.0/F低層H,7.0,低層,H,11919949,16043,743,376,4,HA
18.0/F中層H,18.0,中層,H,12626542,16994,743,374,4,HA
29.0/F高層H,29.0,高層,H,13261807,17849,743,319,4,HA
