,A,B,C,D,E,F,G,H,J,K
7.0,10849,11188,11171,12060,11583,12250,11097,11100,11170,10099
20.0,11391,11805,12190,12499,11365,12829,12493,12544,12060,10729
33.0,12167,12577,13136,13226,11981,13731,13386,13263,12815,11299
