,A,B,C,D,E,F,G,H,J,K
7.0,6857964,5420980,5805774,7137792,5223516,5269514,6979392,6888226,5419570,6837870
20.0,6070752,5272930,6265066,7583040,5683496,5738778,6325632,6100621,5302070,6406440
32.0,6843189,5632480,6634346,7778880,5864956,5916440,6787584,6511445,5722720,6801228
