,A,B,C,D,E,F,G,H
8.0,9507681,9394320,9398688,8942208,15933066,16973931,16175601,16643510
20.0,9767115,10018944,9920352,9229946,16168370,17438577,17138082,18019468
33.0,10097478,10407696,10085088,9845616,16692536,17276220,18164250,19204050
