,A,B,C,D,E,F,G,H
8.0,8301366,8559130,8841740,8627996,9645440,9162500,9162500,10018514
20.0,8604701,9001040,9203410,9280906,9308160,9753750,9753750,10270524
33.0,8958101,9417580,9646500,9142537,9770240,9604375,9604375,9837960
