,11,12,13,14,15,17,18,22,24,5,8,9
9.0,2881122,3527510,3545150,2863977,2714244,2881122,2900934,2836926,2881122,3527510,2743581,2854452
20.0,2875026,3522120,3547110,2875407,2812923,2854452,3041904,2894076,2875026,3522120,3015234,2838831
30.0,3022092,3699990,3739190,2967990,2954274,2998851,3182112,2957322,3022092,3699990,3192018,3022092
