,A,B,C,D,E,F,G,H
6.0,13855,14594,15855,14357,14173,15853,14434,14244
13.0,14486,14746,16778,14967,14640,16287,14909,14635
20.0,14237,15588,15011,15451,15151,17056,15625,15200
