,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
12.0/F低層10,12.0,低層,10,2914650,7650,381,188,2,HA
21.0/F中層10,21.0,中層,10,3047238,7998,381,176,2,HA
30.0/F高層10,30.0,高層,10,3175635,8335,381,153,2,HA
12.0/F低層13,12.0,低層,13,3626980,7402,490,151,2,HA
21.0/F中層13,21.0,中層,13,3781820,7718,490,165,2,HA
30.0/F高層13,30.0,高層,13,3931760,8024,490,170,2,HA
12.0/F低層14,12.0,低層,14,2962275,7775,381,195,2,HA
21.0/F中層14,21.0,中層,14,3091815,8115,381,189,2,HA
30.0/F高層14,30.0,高層,14,3219831,8451,381,166,2,HA
12.0/F低層15,12.0,低層,15,3038475,7975,381,89,1,HA
21.0/F中層15,21.0,中層,15,3169158,8318,381,90,1,HA
30.0/F高層15,30.0,高層,15,3299841,8661,381,81,1,HA
12.0/F低層18,12.0,低層,18,3038475,7975,381,89,1,HA
21.0/F中層18,21.0,中層,18,3169158,8318,381,90,1,HA
30.0/F高層18,30.0,高層,18,3299841,8661,381,81,1,HA
12.0/F低層19,12.0,低層,19,3038475,7975,381,89,1,HA
21.0/F中層19,21.0,中層,19,3169158,8318,381,90,1,HA
30.0/F高層19,30.0,高層,19,3299841,8661,381,81,1,HA
12.0/F低層2,12.0,低層,2,3038475,7975,381,89,1,HA
21.0/F中層2,21.0,中層,2,3169158,8318,381,90,1,HA
30.0/F高層2,30.0,高層,2,3299841,8661,381,81,1,HA
12.0/F低層22,12.0,低層,22,3038475,7975,381,134,1,HA
21.0/F中層22,21.0,中層,22,3169158,8318,381,136,1,HA
30.0/F高層22,30.0,高層,22,3299841,8661,381,122,1,HA
12.0/F低層4,12.0,低層,4,3715180,7582,490,76,1,HA
21.0/F中層4,21.0,中層,4,3874920,7908,490,77,1,HA
30.0/F高層4,30.0,高層,4,4034660,8234,490,68,1,HA
12.0/F低層5,12.0,低層,5,3715180,7582,490,76,1,HA
21.0/F中層5,21.0,中層,5,3874920,7908,490,77,1,HA
30.0/F高層5,30.0,高層,5,4034660,8234,490,68,1,HA
