,subjFloor,floorLv,unitNo,price,npsf,nfa
9.0/F低層A,9.0,低層,A,5866203,14273,411
16.0/F中層A,16.0,中層,A,6047865,14715,411
22.0/F高層A,22.0,高層,A,6236103,15173,411
9.0/F低層B,9.0,低層,B,6495720,14245,456
16.0/F中層B,16.0,中層,B,6631608,14543,456
22.0/F高層B,22.0,高層,B,6960840,15265,456
9.0/F低層C,9.0,低層,C,6523536,14306,456
16.0/F中層C,16.0,中層,C,6771600,14850,456
22.0/F高層C,22.0,高層,C,6849120,15020,456
9.0/F低層D,9.0,低層,D,5966455,14377,415
16.0/F中層D,16.0,中層,D,6099240,14840,411
22.0/F高層D,22.0,高層,D,6291999,15309,411
9.0/F低層E,9.0,低層,E,5924976,14416,411
16.0/F中層E,16.0,中層,E,6112392,14872,411
22.0/F高層E,22.0,高層,E,6305562,15342,411
9.0/F低層F,9.0,低層,F,6523536,14306,456
16.0/F中層F,16.0,中層,F,6771600,14850,456
22.0/F高層F,22.0,高層,F,6849120,15020,456
9.0/F低層G,9.0,低層,G,6523536,14306,456
16.0/F中層G,16.0,中層,G,6771600,14850,456
22.0/F高層G,22.0,高層,G,6849120,15020,456
9.0/F低層H,9.0,低層,H,6114036,14876,411
16.0/F中層H,16.0,中層,H,6243501,15191,411
22.0/F高層H,22.0,高層,H,6432150,15650,411
