,A,B,C,D,E,F,G,H,J,K
6.0,9957,10041,10018,10035,9961,9633,10022,10041,10038,9766
17.0,10480,10510,10495,10512,10394,10154,10569,10510,10610,10374
29.0,11062,11072,11086,11106,10916,10609,11121,11072,10913,11133
