,1,15,18,19,23,3,4,5,6,7,9
9.0,3064383,2983992,3091434,3073527,2681478,3073527,3758300,3722040,3073527,3044571,3073527
18.0,3205734,3176016,3235833,3216021,2818257,3216021,3986150,3950380,3216021,3185160,3216021
26.0,3236214,3287268,3331083,3307080,3307080,3307080,4147360,4111590,3307080,3279648,3307080
