,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層1,5.0,低層,1,5213198,12442,419,163,2,HA
14.0/F中層1,14.0,中層,1,5415575,12925,419,153,2,HA
23.0/F高層1,23.0,高層,1,5629265,13435,419,135,2,HA
5.0/F低層2,5.0,低層,2,4788480,12470,384,209,2,HA
14.0/F中層2,14.0,中層,2,4846464,12621,384,287,3,HA
23.0/F高層2,23.0,高層,2,5031936,13104,384,263,3,HA
5.0/F低層3,5.0,低層,3,4927488,12832,384,313,3,HA
14.0/F中層3,14.0,中層,3,5097984,13276,384,231,3,HA
23.0/F高層3,23.0,高層,3,5295744,13791,384,200,3,HA
5.0/F低層4,5.0,低層,4,5213198,12442,419,163,2,HA
14.0/F中層4,14.0,中層,4,5415575,12925,419,153,2,HA
23.0/F高層4,23.0,高層,4,5629265,13435,419,135,2,HA
5.0/F低層5,5.0,低層,5,5213198,12442,419,163,2,HA
14.0/F中層5,14.0,中層,5,5415575,12925,419,153,2,HA
23.0/F高層5,23.0,高層,5,5629265,13435,419,135,2,HA
5.0/F低層6,5.0,低層,6,4862592,12663,384,350,4,HA
14.0/F中層6,14.0,中層,6,5052288,13157,384,355,4,HA
23.0/F高層6,23.0,高層,6,5240832,13648,384,325,4,HA
5.0/F低層7,5.0,低層,7,4845312,12618,384,163,2,HA
14.0/F中層7,14.0,中層,7,5031552,13103,384,153,2,HA
23.0/F高層7,23.0,高層,7,5227392,13613,384,135,2,HA
5.0/F低層8,5.0,低層,8,5240433,12507,419,302,3,HA
14.0/F中層8,14.0,中層,8,5449933,13007,419,280,3,HA
23.0/F高層8,23.0,高層,8,5667394,13526,419,244,3,HA
