,1,16,23,24,25,26,29,3,30,31,32,36,5,6,7,9
10.0,1818032,1904826,1754718,1818032,1849112,1759310,1803690,1761606,1818032,1817440,1791636,1879896,1808394,1873680,1818032,1803690
19.0,1897360,1993614,1831347,1897360,1931992,1836800,1882482,1837374,1897360,1897360,1870134,1982016,1886598,1949456,1897360,1882482
29.0,1985272,2083578,1916012,1985272,2011912,1923187,1969800,1921465,1985272,1985864,1956570,2035000,1961568,2018720,1985272,1969800
