,1,11,12,13,17,21,22,24,6
9.0,2919222,2899410,3611790,3619140,2919222,3598560,2913126,2919222,2919222
19.0,3080004,3054858,3828860,3838170,3080004,3810730,3073146,3080004,3080004
29.0,3245358,3223260,4058670,4069450,3245358,4038580,3236976,3245358,3245358
