,A,B,C,D,E,F,G,H
10.0,8750720,5724362,8008292,6670554,5763254,7920810,6741476,8543205
23.0,9143970,6127877,6881039,6154870,6081442,8030426,7063434,9216570
36.0,9580175,6738060,7741103,6524120,6272186,8441486,6617219,9513625
