,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層1,6.0,低層,1,6044720,13738,440
14.0/F中層1,14.0,中層,1,6341720,14413,440
23.0/F高層1,23.0,高層,1,6600440,15001,440
6.0/F低層2,6.0,低層,2,5936480,13492,440
14.0/F中層2,14.0,中層,2,6178480,14042,440
23.0/F高層2,23.0,高層,2,6439400,14635,440
6.0/F低層3,6.0,低層,3,5919320,13453,440
14.0/F中層3,14.0,中層,3,6160000,14000,440
23.0/F高層3,23.0,高層,3,6419600,14590,440
6.0/F低層4,6.0,低層,4,8074620,14166,570
14.0/F中層4,14.0,中層,4,8409210,14753,570
23.0/F高層4,23.0,高層,4,8765460,15378,570
6.0/F低層5,6.0,低層,5,8074620,14166,570
14.0/F中層5,14.0,中層,5,8409210,14753,570
23.0/F高層5,23.0,高層,5,8765460,15378,570
6.0/F低層6,6.0,低層,6,5954960,13534,440
14.0/F中層6,14.0,中層,6,6161760,14004,440
23.0/F高層6,23.0,高層,6,6459640,14681,440
