,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
7.0/F低層A,7.0,低層,A,8596455,14595,589,348,3,HA
18.0/F中層A,18.0,中層,A,9058231,15379,589,379,3,HA
30.0/F高層A,30.0,高層,A,9980605,16945,589,419,3,HA
7.0/F低層B,7.0,低層,B,8857670,15013,590,364,3,HA
18.0/F中層B,18.0,中層,B,9275390,15721,590,371,3,HA
30.0/F高層B,30.0,高層,B,9794590,16601,590,353,3,HA
7.0/F低層C,7.0,低層,C,8758550,14845,590,343,3,HA
18.0/F中層C,18.0,中層,C,9324950,15805,590,338,3,HA
30.0/F高層C,30.0,高層,C,9684850,16415,590,400,4,HA
7.0/F低層D,7.0,低層,D,9140472,15388,594,403,4,HA
18.0/F中層D,18.0,中層,D,9891288,16652,594,386,4,HA
30.0/F高層D,30.0,高層,D,9966132,16778,594,378,4,HA
7.0/F低層E,7.0,低層,E,15463358,17453,886,322,4,HA
18.0/F中層E,18.0,中層,E,16949180,19130,886,319,4,HA
30.0/F高層E,30.0,高層,E,17289404,19514,886,304,4,HA
7.0/F低層F,7.0,低層,F,15732864,17559,896,321,4,HA
18.0/F中層F,18.0,中層,F,17243520,19245,896,319,4,HA
30.0/F高層F,30.0,高層,F,17867136,19941,896,377,4,HA
7.0/F低層G,7.0,低層,G,15794688,17628,896,395,4,HA
18.0/F中層G,18.0,中層,G,16915584,18879,896,335,3,HA
30.0/F高層G,30.0,高層,G,18230016,20346,896,330,4,HA
7.0/F低層H,7.0,低層,H,15018625,17125,877,332,3,HA
18.0/F中層H,18.0,中層,H,16107859,18367,877,393,4,HA
30.0/F高層H,30.0,高層,H,17167275,19575,877,327,4,HA
