,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
8.0/F低層1,8.0,低層,1,4832555,8645,559,356,4,HA
19.0/F中層1,19.0,中層,1,5062304,9056,559,382,4,HA
30.0/F高層1,30.0,高層,1,5318326,9514,559,345,4,HA
8.0/F低層10,8.0,低層,10,3494340,8628,405,302,4,HA
19.0/F中層10,19.0,中層,10,3716280,9176,405,297,4,HA
30.0/F高層10,30.0,高層,10,3910275,9655,405,253,4,HA
8.0/F低層2,8.0,低層,2,4788394,8566,559,355,4,HA
19.0/F中層2,19.0,中層,2,5010317,8963,559,378,4,HA
30.0/F高層2,30.0,高層,2,5269134,9426,559,347,4,HA
8.0/F低層3,8.0,低層,3,3694005,9121,405,307,4,HA
19.0/F中層3,19.0,中層,3,3893265,9613,405,301,4,HA
30.0/F高層3,30.0,高層,3,4037850,9970,405,286,5,HA
8.0/F低層4,8.0,低層,4,4979400,7720,645,323,4,HA
19.0/F中層4,19.0,中層,4,5245785,8133,645,351,4,HA
30.0/F高層4,30.0,高層,4,5518620,8556,645,352,4,HA
8.0/F低層5,8.0,低層,5,3479355,8591,405,306,4,HA
19.0/F中層5,19.0,中層,5,3698460,9132,405,306,4,HA
30.0/F高層5,30.0,高層,5,3866535,9547,405,291,5,HA
8.0/F低層6,8.0,低層,6,4780009,8551,559,373,4,HA
19.0/F中層6,19.0,中層,6,5068453,9067,559,389,4,HA
30.0/F高層6,30.0,高層,6,5331183,9537,559,340,4,HA
8.0/F低層7,8.0,低層,7,4791189,8571,559,312,4,HA
19.0/F中層7,19.0,中層,7,5007522,8958,559,329,4,HA
30.0/F高層7,30.0,高層,7,5265780,9420,559,301,4,HA
8.0/F低層8,8.0,低層,8,3524715,8703,405,260,4,HA
19.0/F中層8,19.0,中層,8,3750705,9261,405,260,4,HA
30.0/F高層8,30.0,高層,8,3947940,9748,405,222,4,HA
8.0/F低層9,8.0,低層,9,4971660,7708,645,365,4,HA
19.0/F中層9,19.0,中層,9,5209665,8077,645,344,3,HA
30.0/F高層9,30.0,高層,9,5490240,8512,645,349,3,HA
