,A,B,C,D,E,F,G,H,J,K
7.0,6843189,5104200,6411624,6647040,5015892,4562242,6361344,6297378,5071770,6856191
20.0,7469649,5447300,6748015,7259904,5317622,4845826,6966144,6791867,5425210,7484424
32.0,7665270,5979810,7288664,7387776,5602472,5443800,7387776,7009973,5719430,7619172
