,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
8.0/F低層1,8.0,低層,1,6331599,12843,493,328,4,HA
18.0/F中層1,18.0,中層,1,6642682,13474,493,373,4,HA
29.0/F高層1,29.0,高層,1,6907423,14011,493,352,4,HA
8.0/F低層2,8.0,低層,2,6034623,12867,469,300,4,HA
18.0/F中層2,18.0,中層,2,6331031,13499,469,340,4,HA
29.0/F高層2,29.0,高層,2,6728274,14346,469,332,4,HA
8.0/F低層3,8.0,低層,3,6009766,12814,469,333,4,HA
18.0/F中層3,18.0,中層,3,6306174,13446,469,378,4,HA
29.0/F高層3,29.0,高層,3,6692630,14270,469,373,4,HA
8.0/F低層4,8.0,低層,4,6564600,13025,504,348,4,HA
18.0/F中層4,18.0,中層,4,7014168,13917,504,374,4,HA
29.0/F高層4,29.0,高層,4,7406280,14695,504,381,4,HA
8.0/F低層5,8.0,低層,5,6359207,12899,493,326,4,HA
18.0/F中層5,18.0,中層,5,6672262,13534,493,371,4,HA
29.0/F高層5,29.0,高層,5,6997149,14193,493,357,4,HA
8.0/F低層6,8.0,低層,6,6040720,12880,469,368,4,HA
18.0/F中層6,18.0,中層,6,6336190,13510,469,388,4,HA
29.0/F高層6,29.0,高層,6,6617590,14110,469,362,4,HA
8.0/F低層7,8.0,低層,7,6114353,13037,469,325,3,HA
18.0/F中層7,18.0,中層,7,6418265,13685,469,369,3,HA
29.0/F高層7,29.0,高層,7,6733902,14358,469,351,3,HA
8.0/F低層8,8.0,低層,8,6507144,12911,504,326,4,HA
18.0/F中層8,18.0,中層,8,6813072,13518,504,341,4,HA
29.0/F高層8,29.0,高層,8,7142184,14171,504,324,4,HA
