,1,16,23,24,25,26,29,3,30,31,32,36,5,6,7,9
10.0,6142,6479,6114,6142,6247,6130,6135,6138,6142,6140,6094,6351,6151,6330,6142,6135
19.0,6410,6781,6381,6410,6527,6400,6403,6402,6410,6410,6361,6696,6417,6586,6410,6403
29.0,6707,7087,6676,6707,6797,6701,6700,6695,6707,6709,6655,6875,6672,6820,6707,6700
