,A,B,C,D,E,F,G,H,J,K
5.0,5945704,6603243,6603243,6550144,4442317,6566196,6672781,5395148,6403320,4602699
12.0,6168792,6843780,6291195,6791920,4587995,6843732,6914271,5582940,6623232,4781850
18.0,6572920,7050630,6460812,7000408,5090541,7054824,7122777,5740240,6806688,5364652
