,A,B,C,D,E,F,G,H,J,K
6.0,6658768,6636930,6748038,6620808,4609114,6709668,6782924,5097972,6709668,4870752
12.0,6866088,6843189,6957843,6827544,4755654,6918996,6993786,5255756,6918996,5023412
18.0,7029608,7051812,7120959,6993400,4908228,7081872,7164596,5427092,7081872,5184154
