,subjFloor,floorLv,unitNo,price,npsf,nfa
7.0/F低層A,7.0,低層,A,4555428,11562,394
12.0/F中層A,12.0,中層,A,4295388,10902,394
17.0/F高層A,17.0,高層,A,4402162,11173,394
7.0/F低層B,7.0,低層,B,5303869,12137,437
12.0/F中層B,12.0,中層,B,5430162,12426,437
17.0/F高層B,17.0,高層,B,5557329,12717,437
7.0/F低層C,7.0,低層,C,4492375,10825,415
12.0/F中層C,12.0,中層,C,4598615,11081,415
17.0/F高層C,17.0,高層,C,4700290,11326,415
7.0/F低層D,7.0,低層,D,4574526,12602,363
12.0/F中層D,12.0,中層,D,4558191,12557,363
17.0/F高層D,17.0,高層,D,4739328,13056,363
7.0/F低層E,7.0,低層,E,4029312,11992,336
12.0/F中層E,12.0,中層,E,4174464,12424,336
17.0/F高層E,17.0,高層,E,4250064,12649,336
7.0/F低層F,7.0,低層,F,4492388,11402,394
12.0/F中層F,12.0,中層,F,4270960,10840,394
17.0/F高層F,17.0,高層,F,4377734,11111,394
7.0/F低層G,7.0,低層,G,4792579,10967,437
12.0/F中層G,12.0,中層,G,4907510,11230,437
17.0/F高層G,17.0,高層,G,5017634,11482,437
7.0/F低層H,7.0,低層,H,4574545,11023,415
12.0/F中層H,12.0,中層,H,4683275,11285,415
17.0/F高層H,17.0,高層,H,4609820,11108,415
7.0/F低層I,7.0,低層,I,4443120,12240,363
12.0/F中層I,12.0,中層,I,4302639,11853,363
17.0/F高層I,17.0,高層,I,4093188,11276,363
7.0/F低層J,7.0,低層,J,4097184,12194,336
12.0/F中層J,12.0,中層,J,4198320,12495,336
17.0/F高層J,17.0,高層,J,3599964,13284,271
