,A,B,C,D,E,F,G,H,J,K
8.0,9743,8875,8965,9848,9831,9623,8944,9159,9512,10276
20.0,9542,9337,9524,9523,10392,10057,9407,9744,10064,11051
32.0,10211,10159,10403,10471,10990,10794,10351,10973,10570,11587
