,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
7.0,323,426,426,340,383,426,426,353,426,426,340,383,426,426,353,383
19.0,323,426,426,340,383,426,426,353,426,426,340,383,426,426,353,383
31.0,323,426,426,340,383,426,426,353,426,426,340,383,426,426,353,383
