,A,B,C,D,E,F,G,H,J,K
7.0,5712104,6164760,6164760,6284424,3956344,4795156,5672842,6164760,4795156,4420200
20.0,6208504,6568282,6568282,6696144,4309112,5109447,6036184,6568282,5109447,4709792
32.0,6574672,6941382,6941382,7076328,4569448,5399921,6390342,6941382,5399921,4977336
