,1,10,11,12,13,2,3,4,5,6,7,9
2.0,8159,7870,7562,7543,7523,7514,7403,7403,7649,7509,7367,7187
4.0,8241,7945,7632,7613,7592,7582,7703,7470,7666,7525,7425,7250
6.0,7682,8015,7695,7676,7654,7645,7530,7530,7729,7750,7501,7306
