,1,10,11,12,13,14,15,17,19,2,20,21,22,23,3,7,9
9.0,2497836,2845832,2860894,3363885,2883597,2860894,2860894,3094785,2863995,2860894,3116886,3116886,2860894,2860894,2860894,2860894,3163655
20.0,2658999,3029234,2866210,3577347,3067314,3042967,3042967,3292665,3044739,3042967,3315909,3315909,3042967,3042967,3042967,3042967,3366870
30.0,2799588,3199346,3202447,3764259,3227787,3202447,3202447,3465325,3203333,3202447,3489993,3489993,3202447,3202447,3202447,3202447,3568145
