,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
12.0/F低層A,12.0,低層,A,29195628,18293,1596,249,3,KSPK
25.0/F中層A,25.0,中層,A,32769275,20545,1595,245,2,KSPK
37.0/F高層A,37.0,高層,A,34222320,21456,1595,245,2,KSPK
12.0/F低層B,12.0,低層,B,24901773,18681,1333,333,4,KSPK
25.0/F中層B,25.0,中層,B,26217444,19668,1333,313,4,KSPK
37.0/F高層B,37.0,高層,B,27867698,20906,1333,313,4,KSPK
