,A,B,C,D,E,F,G,H,J,K
6.0,10860,10441,10441,10439,10741,10505,10202,10613,10184,10681
15.0,11253,10876,10876,10716,11231,10814,11105,11216,10647,11168
24.0,11629,11457,11457,11067,11817,11195,11517,11654,11142,11572
