,1,10,11,12,13,14,15,16,18,19,2,20,21,23,24,4,5,6,7,8
8.0,2288667,2617687,2617687,3044754,2627280,2617687,2617687,2812030,2617687,2617687,2617687,2842557,2842557,2660215,2288667,2832879,2842557,2628319,2617687,2822700
18.0,2419731,2767421,2767421,3219984,2788386,2767421,2767421,2973535,2767421,2767421,2767421,3005883,3005883,2767421,2419731,2995537,3005883,2778939,2767421,2985175
30.0,2576703,2947279,2947279,3429729,2969421,2947279,2947279,3167050,2947279,2947279,2947279,3201483,3201483,2947279,2576703,3190824,3201483,2959683,2947279,3179660
