,subjFloor,floorLv,unitNo,price,npsf,nfa
2.0/F低層whole floor,2.0,低層,whole floor,3734172,9243,404
3.0/F中層whole floor,3.0,中層,whole floor,3701448,9162,404
4.0/F高層whole floor,4.0,高層,whole floor,3667916,9079,404
