,A,B,C,D,E,F,G
2.0,3896306,5192067,4750875,4750875,4750875,4784724,5511618
3.0,3920872,5160848,4774875,4774875,4774875,4808916,5539401
4.0,3940594,5202148,4800375,4800375,4800375,4834620,5581737
