,1,10,2,3,4,5,6,7,8,9
7.0,5062304,3754575,5927077,4427753,5895945,4455022,5117645,5106465,4427753,5987535
20.0,5373108,3976797,6370923,4760272,6230055,4784285,6369246,5806333,4760272,7460070
30.0,5638633,4150586,6344650,4178669,7335585,5032148,6264713,6112106,4178669,7335585
