,1,11,3,4,5,7,8
2.0,3720435,2592520,3266214,3756480,3843468,3551949,3962000
3.0,3738865,2605351,3282573,3800088,3862748,3569509,3982000
4.0,3725770,2616208,3298932,3819368,3882028,3587508,4002000
