,1,2,3,4,5,6,7,8
8.0,5374200,5374200,4279242,4219534,5332600,5374200,4219534,4219534
21.0,5923450,5765500,4567156,4521110,5723250,5765500,4402706,4521110
34.0,6340750,5913700,4819650,4819144,6083350,6123650,4677970,4819144
