,A,B,C,D,E,F,G,H,J,K
5.0,10756,10714,10339,10743,12940,10818,10764,12098,10763,10677
12.0,11408,11330,11417,10749,13396,11444,11415,12500,11413,11095
18.0,11756,11677,11766,10941,13456,11792,11763,12829,11174,11442
