,13,14,15,17,18,19,2,20,21,22,23,24,3,4,5,6,7,8
10.0,5795,5803,5803,5722,5803,5803,5803,5715,5715,5803,5803,5804,5810,5715,5708,5803,5803,5722
20.0,6107,6115,6115,6031,6115,6115,6115,6023,6023,6115,6115,6115,6121,6023,6018,6115,6115,6031
30.0,6417,6425,6425,6338,6425,6425,6425,6330,6330,6425,6425,6419,6430,6330,6324,6425,6425,6338
