,1,10,11,12,13,14,16,18,19,2,20,21,22,23,3,4,5,6,7,9
7.0,6976,6856,6647,6854,6712,6854,7071,6727,6884,6620,6767,6767,6854,6864,6854,6789,6779,6854,6756,5993
18.0,7401,7257,7003,7240,7095,7255,7461,7149,7298,6999,7161,7161,7255,7260,7208,7182,7119,7275,7140,6312
29.0,7849,6841,6840,6631,6877,6839,6736,7646,7707,6774,6728,6728,6839,6818,7648,7581,7509,7739,7534,6620
