,1,2,3,5,6,7,8,9
12.0,8700084,8375084,8544251,8355168,8459487,7645189,7596178,8177886
28.0,9526194,9049644,9207744,9594936,9546696,8243861,8536346,8959374
44.0,10707471,9467555,9327900,10822032,10341450,8975337,9327900,10707471
