,A,B,C,D,E,F,G,H
4.0,9875,9601,10140,10014,9575,10515,10706,9805
10.0,10252,10563,9001,10453,10173,11062,10079,10188
16.0,10651,11633,11012,10789,10572,11286,11466,10593
