,A,B,C,D,E,F,G,H,J,K
5.0,4996880,4951752,4887192,4921086,3460800,3679886,4921086,5128754,3679886,3544083
15.0,5281360,5223442,5152426,5189010,3644140,4303544,5189010,5370316,4303544,3733818
24.0,5531120,5467156,5388070,5429496,3792460,4505354,5429496,5600042,4505354,4348893
