,1,12,13,14,15,16,18,19,21,22,3,5,7,9
8.0,2533650,3695065,3110995,3149265,3182640,3435740,3182640,2810620,3459675,2952575,3182640,3434736,3182640,3544865
16.0,2588895,3985486,3330825,3296115,3330825,3595305,3330825,2919645,3728625,2974825,3330825,3658209,3330825,3702490
25.0,2708529,4180687,3608505,3139920,3525735,3729165,3608505,3113665,3910533,3110105,3608505,3837672,3608505,3883395
