,A,B,C,D,E,F,G,H
10.0,13313,13790,13594,13162,13635,13564,13418,13751
21.0,14074,14396,14341,13135,14236,14486,13749,14505
32.0,13588,14965,14387,13610,14583,15265,14573,14952
