,A,B,C,D,E,F,G,H,J,K
4.0,10741,10743,10885,10871,11699,10879,10434,11413,10879,11464
11.0,11185,11175,11330,10325,12069,11324,11036,11802,11324,11838
19.0,11607,11661,11749,11734,12520,11743,11529,12221,11743,12430
