,10,12,13,14,15,3,4,8
2.0,2835872,3216800,3081884,2420910,2420910,2912472,2912472,2713620
3.0,3624842,2608400,3097404,2432750,2432750,2926608,2926608,2727060
4.0,2864160,2621200,3112924,2444960,2444960,2941200,2941200,2740920
