,1,10,11,2,3,4,5,6,7,8,9
2.0,5557405,2923648,3042270,3901769,3153330,3173175,3173175,3173175,2745918,3004767,2724543
3.0,5585335,2945124,3057670,3921046,3168720,3188970,3188970,3188970,2759598,3020634,2738103
4.0,5609275,2951676,3071530,3938760,3183300,3203550,3203550,3203550,2771910,3083733,2750307
