,A,B,C,D,E,F,G,H
4.0,4641250,5059727,3903900,4456230,4356625,4048275,5941830,4608350
10.0,4818440,5566701,3465385,4651585,4628715,4258870,5311633,4788360
16.0,5005970,6456315,4239620,4801105,4810260,4345110,6363630,4978710
