,1,10,2,3,4,5,6,7,8,9
6.0,5015348,3608462,3546711,3611718,5884335,3626370,4977895,4976218,3603171,5884335
18.0,5345158,3850627,3783318,3853069,6270045,3869756,5302674,5303233,3842487,6270045
29.0,5659875,4076105,5659875,4078140,6641565,4096455,5614596,5618509,4066337,6641565
