,A,B,C,D,E,F,G,H,J,K
6.0,5134416,5212061,5212061,5202624,4116912,5193189,5183756,4364712,5689204,4766792
16.0,6064044,5705054,5705054,6071100,4230265,5683921,5673652,4607680,5745556,4345076
25.0,6296304,5938887,5938887,6346872,4391890,5916960,5906294,4812896,5976834,5194384
