,subjFloor,floorLv,unitNo,price,npsf,nfa
2.0/F低層1,2.0,低層,1,3720435,7671,485
3.0/F中層1,3.0,中層,1,3738865,7709,485
4.0/F高層1,4.0,高層,1,3725770,7682,485
2.0/F低層11,2.0,低層,11,2592520,7880,329
3.0/F中層11,3.0,中層,11,2605351,7919,329
4.0/F高層11,4.0,高層,11,2616208,7952,329
2.0/F低層3,2.0,低層,3,3266214,8186,399
3.0/F中層3,3.0,中層,3,3282573,8227,399
4.0/F高層3,4.0,高層,3,3298932,8268,399
2.0/F低層4,2.0,低層,4,3756480,7826,480
3.0/F中層4,3.0,中層,4,3800088,7884,482
4.0/F高層4,4.0,高層,4,3819368,7924,482
2.0/F低層5,2.0,低層,5,3843468,7974,482
3.0/F中層5,3.0,中層,5,3862748,8014,482
4.0/F高層5,4.0,高層,5,3882028,8054,482
2.0/F低層7,2.0,低層,7,3551949,8091,439
3.0/F中層7,3.0,中層,7,3569509,8131,439
4.0/F高層7,4.0,高層,7,3587508,8172,439
2.0/F低層8,2.0,低層,8,3962000,7924,500
3.0/F中層8,3.0,中層,8,3982000,7964,500
4.0/F高層8,4.0,高層,8,4002000,8004,500
